,PlayerName,M/F,PlayerTeam,OpposingTeam,Score1,Score2,Date,GameID,Season,PointsTotal,PointsDelta,ServeTotal,ServeError,ServePoints,ReceptionTotal,ReceptionError,AttackTotal,AttackError,AttackBlocked,AttackPoints,BlockPoints
2726,Wieczorek David Matthew,M,WWK Volleys Herrsching,Netzhoppers KW-Bestensee,3,2,2020/11/18,1023.0,2020/2021,2.0,-1.0,3.0,0,0,11.0,2.0,3.0,1.0,0.0,2.0,0.0
2727,Steen Knudsen Ragni,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,6.0,0.0,12.0,0,2.0,12.0,3.0,11.0,2.0,1.0,3.0,1.0
2728,Stöhr Tim,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,10.0,8.0,9.0,2.0,0,0.0,0,8.0,0,0.0,6.0,4.0
2729,Ismaili Valbona,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2730,Wesser Julia,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,9.0,5.0,7.0,0,0,11.0,1.0,18.0,2.0,1.0,7.0,2.0
2731,Große Scharmann Lena,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,13.0,9.0,22.0,3.0,3.0,0.0,0,19.0,1.0,0.0,8.0,2.0
2732,Guilliams Jodie,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,8.0,6.0,14.0,2.0,2.0,0.0,0,7.0,0,0.0,3.0,3.0
2733,Izquierdo-Mocasqui Lisa,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,0.0,-4.0,0.0,0,0,21.0,4.0,1.0,0,0.0,0.0,0.0
2734,Gryka Magdalena,F,NawaRo Straubing,VfB Suhl LOTTO Thüringen,3,0,2019/11/09,2030.0,2019/2020,6.0,6.0,11.0,0,2.0,0.0,0,4.0,0,0.0,3.0,1.0
2735,Patockova Tereza,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,6.0,1.0,8.0,3.0,4.0,0.0,0,7.0,2.0,0.0,2.0,0.0
2736,Jasper Hester,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,7.0,2.0,5.0,0,0,4.0,0,23.0,2.0,3.0,7.0,0.0
2737,Tauchert Sophie,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,0.0,-4.0,0.0,0,0,42.0,4.0,0.0,0,0.0,0.0,0.0
2738,Siebring Anniek,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,2.0,-3.0,6.0,1.0,0,7.0,2.0,10.0,1.0,1.0,2.0,0.0
2739,Watson Karis Elizabeth,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,4.0,-1.0,10.0,4.0,1.0,0.0,0,5.0,0,1.0,3.0,0.0
2740,Steger Claudia,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,7.0,-2.0,8.0,1.0,2.0,14.0,3.0,15.0,4.0,1.0,5.0,0.0
2741,Jacobson McKenzie,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,5.0,2.0,6.0,1.0,0,0.0,0,7.0,1.0,1.0,4.0,1.0
2742,Michel Tosi Victoria,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,5.0,4.0,5.0,0,0,0.0,0,13.0,1.0,0.0,5.0,0.0
2743,Valkova Katerina,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,2.0,2.0,4.0,0,1.0,0.0,0,1.0,0,0.0,1.0,0.0
2744,Agost Taylor,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,2.0,0.0,3.0,1.0,0,0.0,0,2.0,0,1.0,1.0,1.0
2745,Ciganikova Simona,F,VfB Suhl LOTTO Thüringen,NawaRo Straubing,0,3,2019/11/09,2030.0,2019/2020,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2746,Nichol Valerie,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,3.0,1.0,14.0,2.0,0,0.0,0,3.0,0,0.0,2.0,1.0
2747,Wilczek Natalie,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2748,Abercrombie Brittany,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,16.0,10.0,9.0,1.0,0,0.0,0,33.0,5.0,0.0,15.0,1.0
2749,Medic Sofija,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,12.0,10.0,11.0,2.0,1.0,0.0,0,12.0,0,0.0,7.0,4.0
2750,Stautz Antonia,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,12.0,4.0,20.0,3.0,1.0,11.0,1.0,23.0,0,4.0,8.0,3.0
2751,Escamilla Ana,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2752,Schulz Max,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2753,Grundt Lena,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,6.0,4.0,8.0,2.0,0,0.0,0,8.0,0,0.0,3.0,3.0
2754,Hölzig Annegret,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,7.0,1.0,12.0,4.0,0,28.0,0,24.0,0,2.0,7.0,0.0
2755,Imoudu Denise,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2756,Jegdic Aleksandra,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,0.0,0.0,0.0,0,0,14.0,0,0.0,0,0.0,0.0,0.0
2757,Emonts Laura,F,SC Potsdam,VfB Suhl LOTTO Thüringen,3,0,2019/11/20,2040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2758,Patockova Tereza,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,4.0,0.0,5.0,0,1.0,0.0,0,12.0,0,4.0,2.0,1.0
2759,Jasper Hester,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,10.0,8.0,13.0,1.0,0,11.0,0,20.0,0,1.0,10.0,0.0
2760,Tauchert Sophie,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,0.0,-1.0,0.0,0,0,31.0,1.0,0.0,0,0.0,0.0,0.0
2761,Siebring Anniek,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,1.0,-6.0,6.0,1.0,0,12.0,0,24.0,3.0,3.0,1.0,0.0
2762,Watson Karis Elizabeth,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,6.0,4.0,7.0,2.0,0,0.0,0,4.0,0,0.0,2.0,4.0
2763,Steger Claudia,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,3.0,-1.0,3.0,0,0,5.0,0,15.0,1.0,3.0,3.0,0.0
2764,Jacobson McKenzie,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,5.0,4.0,5.0,1.0,0,0.0,0,6.0,0,0.0,5.0,0.0
2765,Michel Tosi Victoria,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,5.0,3.0,7.0,1.0,0,0.0,0,9.0,0,1.0,4.0,1.0
2766,Valkova Katerina,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2767,Agost Taylor,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,3.0,1.0,10.0,1.0,0,1.0,1.0,4.0,0,0.0,3.0,0.0
2768,Ciganikova Simona,F,VfB Suhl LOTTO Thüringen,SC Potsdam,0,3,2019/11/20,2040.0,2019/2020,0.0,-1.0,5.0,1.0,0,0.0,0,1.0,0,0.0,0.0,0.0
2769,Dürr Lenka,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,16.0,0,0.0,0,0.0,0.0,0.0
2770,Cyris Emma,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,7.0,3.0,11.0,0,0,15.0,1.0,13.0,2.0,1.0,5.0,2.0
2771,Janiska Jennifer,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,8.0,0.0,15.0,3.0,0,19.0,0,22.0,2.0,3.0,8.0,0.0
2772,Stöckmann Sina,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2773,Strubbe Monique,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2774,Hentz Morgan,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2775,Stigrot Lena,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,0.0,0.0,1.0,0,0,4.0,0,1.0,0,0.0,0.0,0.0
2776,Storck Maja,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,2.0,2.0,0.0,0,0,0.0,0,5.0,0,0.0,2.0,0.0
2777,Crittenden Naya,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,17.0,10.0,12.0,3.0,0,0.0,0,29.0,4.0,0.0,16.0,1.0
2778,Gray Jenna,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,1.0,-1.0,9.0,0,0,0.0,0,5.0,0,2.0,1.0,0.0
2779,Gates Madeleine,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,13.0,12.0,8.0,0,0,0.0,0,18.0,0,1.0,11.0,2.0
2780,Weitzel Camilla,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,6.0,1.0,16.0,1.0,2.0,1.0,0,10.0,3.0,1.0,1.0,3.0
2781,Straube Sarah,F,Dresdner SC,VC Wiesbaden,3,0,2020/12/04,2051.0,2020/2021,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2782,Schultz Pauline,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2783,Großer Tanja,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2784,Wong-Orantes Justine,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,18.0,0,0.0,0,0.0,0.0,0.0
2785,Hetmann Selma Theresa,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2786,Runjic Marijeta,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,13.0,4.0,10.0,1.0,0,3.0,0,26.0,5.0,3.0,10.0,3.0
2787,Rodwald Laura,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2788,Vyklická Klara,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,4.0,0.0,12.0,2.0,0,0.0,0,8.0,2.0,0.0,3.0,1.0
2789,Neuhaus Frauke,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,4.0,-1.0,4.0,2.0,0,11.0,0,12.0,2.0,1.0,3.0,1.0
2790,Evans Ashley,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,2.0,1.0,13.0,1.0,1.0,0.0,0,3.0,0,0.0,1.0,0.0
2791,Vedder Lena,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,5.0,0.0,8.0,1.0,0,19.0,1.0,22.0,1.0,2.0,5.0,0.0
2792,Wruck Anna,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,6.0,3.0,11.0,2.0,0,1.0,1.0,13.0,0,0.0,3.0,3.0
2793,Bjerland Renate,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,8.0,4.0,7.0,1.0,0,15.0,0,16.0,1.0,2.0,8.0,0.0
2794,Hötschl Paula,F,VC Wiesbaden,Dresdner SC,0,3,2020/12/04,2051.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2795,Schultz Pauline,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2796,Großer Tanja,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,11.0,10.0,9.0,0,0,6.0,0,24.0,1.0,0.0,11.0,0.0
2797,Wong-Orantes Justine,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,0.0,-2.0,0.0,0,0,10.0,2.0,0.0,0,0.0,0.0,0.0
2798,Hetmann Selma Theresa,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,4.0,1.0,4.0,1.0,0,0.0,0,6.0,0,2.0,3.0,1.0
2799,Runjic Marijeta,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,17.0,13.0,17.0,0,0,0.0,0,32.0,3.0,1.0,12.0,5.0
2800,Vyklická Klara,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2801,Neuhaus Frauke,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,10.0,4.0,9.0,2.0,1.0,22.0,2.0,21.0,0,2.0,8.0,1.0
2802,Evans Ashley,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,3.0,1.0,20.0,2.0,1.0,0.0,0,2.0,0,0.0,1.0,1.0
2803,Vedder Lena,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,2.0,0,0.0,0,0.0,0.0,0.0
2804,Wruck Anna,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,8.0,7.0,15.0,1.0,0,0.0,0,10.0,0,0.0,7.0,1.0
2805,Bjerland Renate,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2806,Hötschl Paula,F,VC Wiesbaden,Schwarz-Weiß Erfurt,3,0,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2807,Palmer Madeline,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,9.0,1.0,7.0,1.0,0,25.0,2.0,31.0,1.0,4.0,9.0,0.0
2808,Kovac Sara,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,8.0,1.0,9.0,1.0,3.0,0.0,0,21.0,5.0,1.0,5.0,0.0
2809,Reinisch Paula,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,2.0,0.0,3.0,0,1.0,2.0,0,5.0,2.0,0.0,1.0,0.0
2810,Krause Sabrina,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2811,Petter Michelle,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,18.0,0,0.0,0,0.0,0.0,0.0
2812,Lenz Sindy,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,5.0,0.0,7.0,2.0,0,23.0,0,15.0,2.0,1.0,5.0,0.0
2813,Michel Tosi Victoria,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,4.0,2.0,8.0,1.0,0,0.0,0,6.0,0,1.0,1.0,3.0
2814,Gross Jasmine,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,5.0,3.0,6.0,2.0,0,0.0,0,16.0,0,0.0,4.0,1.0
2815,Barthel Meghan,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,1.0,0.0,4.0,1.0,0,0.0,0,2.0,0,0.0,1.0,0.0
2816,Maase Rica,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,2.0,-1.0,3.0,0,0,0.0,0,13.0,1.0,2.0,2.0,0.0
2817,Merte Franca,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2818,Cole Madelyn,F,Schwarz-Weiß Erfurt,VC Wiesbaden,0,3,2021/01/28,2094.0,2020/2021,1.0,1.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,1.0
2819,Dürr Lenka,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,0.0,-1.0,0.0,0,0,22.0,1.0,0.0,0,0.0,0.0,0.0
2820,Cyris Emma,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,0.0,0.0,3.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2821,Janiska Jennifer,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,9.0,6.0,15.0,1.0,1.0,13.0,1.0,19.0,1.0,0.0,7.0,1.0
2822,Strubbe Monique,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,1.0,1.0,3.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0
2823,Hentz Morgan,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2824,Stigrot Lena,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,14.0,4.0,10.0,2.0,1.0,31.0,2.0,33.0,4.0,2.0,12.0,1.0
2825,Storck Maja,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,26.0,15.0,11.0,3.0,2.0,0.0,0,53.0,4.0,4.0,22.0,2.0
2826,Crittenden Naya,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2827,Gray Jenna,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,4.0,3.0,18.0,1.0,2.0,0.0,0,10.0,0,0.0,1.0,2.0
2828,Lieb Lina-Marie,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2829,Gates Madeleine,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,6.0,4.0,9.0,2.0,0,1.0,0,13.0,0,0.0,6.0,0.0
2830,Weitzel Camilla,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,9.0,8.0,9.0,1.0,0,3.0,0,12.0,0,0.0,5.0,4.0
2831,Straube Sarah,F,Dresdner SC,Ladies in Black Aachen,3,0,2020/11/21,,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2832,Hindriksen Mareike,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,4.0,3.0,12.0,0,0,0.0,0,7.0,0,1.0,3.0,1.0
2833,Kicka Kristina,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,11.0,7.0,8.0,2.0,0,0.0,0,36.0,2.0,0.0,11.0,0.0
2834,Haynes Madeline,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,7.0,4.0,4.0,0,0,7.0,0,18.0,0,3.0,6.0,1.0
2835,Lavickyte Rugile,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2836,Sorbo Live,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2837,Poll Jana Franziska,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,11.0,4.0,14.0,0,1.0,14.0,2.0,26.0,2.0,3.0,9.0,1.0
2838,Olimstad Emilie,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,5.0,2.0,9.0,0,1.0,11.0,1.0,13.0,0,2.0,3.0,1.0
2839,Timmerman Eline,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,7.0,4.0,14.0,1.0,2.0,0.0,0,14.0,1.0,1.0,4.0,1.0
2840,Herelova Nina,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,4.0,3.0,6.0,1.0,0,0.0,0,7.0,0,0.0,4.0,0.0
2841,Cesar Annie,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,0.0,-4.0,0.0,0,0,36.0,4.0,0.0,0,0.0,0.0,0.0
2842,Schwertmann Leonie,F,Ladies in Black Aachen,Dresdner SC,0,3,2020/11/21,,2020/2021,2.0,1.0,6.0,0,0,0.0,0,4.0,1.0,0.0,1.0,1.0
2843,Kowalski Adam,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2844,Ensing Kyle,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,1.0,1.0,0.0,0,0,0.0,0,3.0,0,0.0,1.0,0.0
2845,Jendryk Il Jeffrey,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,7.0,4.0,14.0,2.0,0,0.0,0,12.0,1.0,0.0,7.0,0.0
2846,Malcher Moritz,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,0.0,-3.0,3.0,2.0,0,2.0,1.0,0.0,0,0.0,0.0,0.0
2847,Grankin Sergey,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,5.0,2.0,18.0,3.0,4.0,0.0,0,2.0,0,0.0,1.0,0.0
2848,Klein Georg,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2849,Reusch Johann,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2850,Zenger Julian,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,0.0,-1.0,0.0,0,0,11.0,1.0,0.0,0,0.0,0.0,0.0
2851,Kessel Cody,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,8.0,6.0,4.0,0,0,16.0,1.0,17.0,0,1.0,7.0,1.0
2852,Tuia Samuele,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,8.0,3.0,14.0,1.0,1.0,18.0,3.0,11.0,0,1.0,7.0,0.0
2853,Patch Benjamin,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,19.0,15.0,7.0,2.0,0,0.0,0,30.0,0,2.0,17.0,2.0
2854,Le Goff Nicolas,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,5.0,4.0,9.0,1.0,0,0.0,0,5.0,0,0.0,3.0,2.0
2855,Pujol Pierre,M,BERLIN RECYCLING Volleys,WWK Volleys Herrsching,3,0,2020/05/02,1094.0,Off-Season,0.0,0.0,4.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2856,Ilic Dorde,M,WWK Volleys Herrsching,BERLIN RECYCLING Volleys,0,3,2020/05/02,1094.0,Off-Season,3.0,1.0,6.0,0,0,0.0,0,7.0,1.0,1.0,2.0,1.0
2857,Peter Tim,M,WWK Volleys Herrsching,BERLIN RECYCLING Volleys,0,3,2020/05/02,1094.0,Off-Season,12.0,7.0,10.0,1.0,0,25.0,3.0,17.0,1.0,0.0,11.0,1.0
2858,Tille Johannes,M,WWK Volleys Herrsching,BERLIN RECYCLING Volleys,0,3,2020/05/02,1094.0,Off-Season,3.0,1.0,11.0,2.0,1.0,0.0,0,1.0,0,0.0,0.0,2.0
2859,Tille Ferdinand,M,WWK Volleys Herrsching,BERLIN RECYCLING Volleys,0,3,2020/05/02,1094.0,Off-Season,0.0,-2.0,0.0,0,0,15.0,2.0,0.0,0,0.0,0.0,0.0
2860,Kaminski Jonas,M,WWK Volleys Herrsching,BERLIN RECYCLING Volleys,0,3,2020/05/02,1094.0,Off-Season,7.0,5.0,5.0,1.0,1.0,0.0,0,19.0,0,1.0,6.0,0.0
